Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2011-02-17 02:00:00.000 +0100,Overcast,rain,0.5111111111,-4.572222222,0.83,19.9318,128,14.812,0,1008.85,Mostly cloudy throughout the day.
2016-01-13 16:00:00.000 +0100,Mostly Cloudy,rain,5.133333333,2.794444444,0.83,10.1913,213,15.5526,0,1011.32,Partly cloudy overnight.
2013-03-02 23:00:00.000 +0100,Clear,snow,-0.06111111111,-0.06111111111,0.82,3.3327,233,15.8263,0,1022.3,Partly cloudy until night.
2010-04-20 12:00:00.000 +0200,Partly Cloudy,rain,17.77777778,17.77777778,0.64,24.4398,0,11.27,0,1011.73,Foggy until morning.
2006-06-16 19:00:00.000 +0200,Partly Cloudy,rain,27.28888889,27.47222222,0.47,2.7531,177,9.982,0,1016.29,Partly cloudy starting overnight.
2015-09-18 07:00:00.000 +0200,Partly Cloudy,rain,16.18333333,16.18333333,0.99,3.22,320,6.5688,0,1013.84,Partly cloudy starting overnight.
2014-12-26 05:00:00.000 +0100,Clear,rain,3.838888889,0.4444444444,0.7,14.329,300,0,0,0,Overcast until morning.
2009-09-29 06:00:00.000 +0200,Mostly Cloudy,rain,12.77777778,12.77777778,0.77,8.05,290,9.982,0,1017.6,Mostly cloudy starting in the morning and breezy in the afternoon.
2015-07-11 12:00:00.000 +0200,Partly Cloudy,rain,24.97222222,24.97222222,0.36,11.0124,249,16.1,0,1019,Partly cloudy starting in the morning.
2013-01-12 10:00:00.000 +0100,Partly Cloudy,snow,-1.25,-6.244444444,0.76,16.6474,242,9.982,0,1019.91,Partly cloudy starting in the morning.
2010-06-29 19:00:00.000 +0200,Partly Cloudy,rain,25.93333333,25.93333333,0.59,12.0267,30,11.27,0,1013.14,Partly cloudy starting in the morning.
2007-10-09 03:00:00.000 +0200,Clear,rain,4.544444444,4.544444444,0.86,0,0,14.812,0,1024.01,Partly cloudy starting in the morning continuing until night.
2007-03-15 00:00:00.000 +0100,Clear,rain,7.305555556,5.183333333,0.82,11.3022,319,14.812,0,1025.69,Partly cloudy starting overnight continuing until evening.
2011-08-15 18:00:00.000 +0200,Partly Cloudy,rain,32.17777778,31.42222222,0.33,5.152,160,9.982,0,1010.78,Partly cloudy overnight.
2008-05-03 02:00:00.000 +0200,Partly Cloudy,rain,7.216666667,5.922222222,0.9,7.3094,289,8.3398,0,1021.36,Partly cloudy throughout the day.
2014-02-04 09:00:00.000 +0100,Clear,snow,-1.322222222,-6.094444444,0.64,15.3594,129,15.7297,0,1025.71,Partly cloudy starting in the afternoon continuing until evening.
2016-03-31 17:00:00.000 +0200,Partly Cloudy,rain,22.72777778,22.72777778,0.33,22.54,236,15.5526,0,1013.79,Partly cloudy throughout the day.
2006-01-19 18:00:00.000 +0100,Partly Cloudy,snow,-2.222222222,-5.938888889,0.75,9.9498,292,11.2056,0,1024.46,Mostly cloudy starting overnight.
2009-05-02 07:00:00.000 +0200,Partly Cloudy,rain,8.888888889,7.1,0.63,11.27,330,9.982,0,1017.2,Partly cloudy starting overnight.
2008-03-12 02:00:00.000 +0100,Foggy,rain,7.483333333,6.405555556,0.93,6.6493,231,2.9302,0,1005.85,Foggy starting overnight continuing until morning.
2007-09-21 11:00:00.000 +0200,Clear,rain,15.98333333,15.98333333,0.43,4.0572,340,9.982,0,1029.66,Partly cloudy in the afternoon.
2009-03-24 07:00:00.000 +0100,Overcast,rain,7.1,4.677777778,0.55,12.8639,220,9.982,0,995.91,Overcast throughout the day.
2006-05-01 03:00:00.000 +0200,Mostly Cloudy,rain,11.6,11.6,0.62,17.0338,139,15.8746,0,1014.08,Mostly cloudy until night.
2013-09-03 12:00:00.000 +0200,Breezy and Mostly Cloudy,rain,22.12777778,22.12777778,0.55,31.4755,299,9.982,0,1019.33,Mostly cloudy until evening and breezy in the evening.
2013-09-25 03:00:00.000 +0200,Partly Cloudy,rain,9.988888889,9.361111111,0.83,6.4239,241,16.1,0,1014.09,Partly cloudy throughout the day.
2013-05-22 19:00:00.000 +0200,Mostly Cloudy,rain,17.24444444,17.24444444,0.71,3.4776,161,11.27,0,1005.88,Mostly cloudy throughout the day.
2015-02-06 05:00:00.000 +0100,Breezy and Overcast,rain,0.02222222222,-6.561111111,0.82,31.3628,31,14.9086,0,1013,Breezy in the morning and foggy in the evening.
2008-06-04 04:00:00.000 +0200,Partly Cloudy,rain,15.55555556,15.55555556,0.66,14.007,141,15.8263,0,1011.52,Partly cloudy throughout the day.
2007-11-06 17:00:00.000 +0100,Overcast,rain,6.061111111,5.261111111,0.86,5.1198,221,11.0446,0,1021.5,Mostly cloudy throughout the day.
2006-05-22 03:00:00.000 +0200,Partly Cloudy,rain,13.31111111,13.31111111,0.84,2.8175,49,15.8263,0,1014.01,Partly cloudy until night.
2015-12-27 20:00:00.000 +0100,Foggy,rain,1.088888889,-1.372222222,0.92,7.7763,318,0.161,0,1033.83,Foggy throughout the day.
2008-05-17 22:00:00.000 +0200,Mostly Cloudy,rain,18.84444444,18.84444444,0.68,6.5527,163,14.9086,0,1010.42,Mostly cloudy throughout the day.
2016-03-15 22:00:00.000 +0100,Overcast,rain,2.772222222,1.194444444,0.96,5.957,131,6.6976,0,1020.89,Mostly cloudy throughout the day.
2014-11-01 22:00:00.000 +0100,Clear,rain,2.922222222,2.922222222,0.93,3.22,140,3.8801,0,1027.34,Foggy until morning.
2006-02-26 03:00:00.000 +0100,Overcast,rain,0.5555555556,-1.483333333,0.96,6.3112,90,14.4739,0,1010.12,Mostly cloudy throughout the day.
2009-03-31 13:00:00.000 +0200,Overcast,rain,15,15,0.62,14.49,40,11.27,0,1020.8,Mostly cloudy throughout the day.
2016-02-06 18:00:00.000 +0100,Partly Cloudy,rain,4.95,0.8555555556,0.76,21.3969,150,16.1,0,1027.43,Partly cloudy starting overnight.
2006-01-16 03:00:00.000 +0100,Overcast,snow,-3.333333333,-3.333333333,0.81,2.7692,320,11.8979,0,1033.74,Overcast throughout the day.
2006-10-28 12:00:00.000 +0200,Partly Cloudy,rain,22.08333333,22.08333333,0.54,16.0678,319,11.2056,0,1024.46,Partly cloudy starting in the morning continuing until evening.
2008-05-11 15:00:00.000 +0200,Mostly Cloudy,rain,17.88888889,17.88888889,0.45,14.1841,30,9.982,0,1020.24,Partly cloudy starting in the morning.
2010-11-26 19:00:00.000 +0100,Overcast,rain,3.922222222,-0.3888888889,0.92,20.9139,70,7.6314,0,998.43,Mostly cloudy until night.
2012-04-20 08:00:00.000 +0200,Mostly Cloudy,rain,8.905555556,8.905555556,0.89,4.5241,173,7.7924,0,999.64,Foggy starting overnight continuing until morning.
2007-12-28 01:00:00.000 +0100,Overcast,snow,-4.783333333,-4.783333333,0.89,2.9302,21,3.8479,0,1039.01,Overcast throughout the day.
2013-10-30 05:00:00.000 +0100,Partly Cloudy,rain,9.972222222,8.405555556,0.86,11.27,338,15.778,0,1018.44,Partly cloudy starting in the morning continuing until night.
2016-09-03 09:00:00.000 +0200,Partly Cloudy,rain,22.68888889,22.68888889,0.54,8.9838,22,16.1,0,1018.96,Partly cloudy starting in the afternoon.
2011-05-22 23:00:00.000 +0200,Overcast,rain,18.67222222,18.67222222,0.76,2.5277,70,14.9569,0,1018.07,Partly cloudy throughout the day.
2006-07-11 07:00:00.000 +0200,Clear,rain,22.06666667,22.06666667,0.77,4.3148,108,9.9015,0,1022.4,Partly cloudy starting in the afternoon.
2012-09-16 07:00:00.000 +0200,Partly Cloudy,rain,9.988888889,9.988888889,0.87,4.7334,9,9.982,0,1017.78,Partly cloudy starting overnight.
2011-05-27 07:00:00.000 +0200,Clear,rain,18.8,18.8,0.78,13.8943,140,9.982,0,1016.94,Partly cloudy starting in the afternoon.
2016-04-17 04:00:00.000 +0200,Partly Cloudy,rain,11.6,11.6,0.66,10.8997,161,16.1,0,1012.42,Mostly cloudy throughout the day.
2006-12-20 01:00:00.000 +0100,Overcast,snow,-0.1277777778,-0.1277777778,0.92,0.7406,73,8.4686,0,1031.59,Mostly cloudy until night.
2010-04-23 00:00:00.000 +0200,Mostly Cloudy,rain,5.544444444,4.166666667,0.89,6.6332,258,15.8263,0,1019.04,Mostly cloudy throughout the day.
2008-03-04 11:00:00.000 +0100,Mostly Cloudy,rain,7.222222222,3.377777778,0.65,25.116,340,11.2056,0,1011.37,Overcast throughout the day.
2008-03-26 03:00:00.000 +0100,Mostly Cloudy,snow,-1.088888889,-3.611111111,0.75,6.8908,277,14.9086,0,1005.55,Partly cloudy starting in the morning.
2013-05-21 01:00:00.000 +0200,Mostly Cloudy,rain,13.33333333,13.33333333,0.94,6.1824,257,15.8263,0,1015.3,Mostly cloudy throughout the day.
2015-10-12 01:00:00.000 +0200,Overcast,rain,7.083333333,2.933333333,0.93,28.1589,0,6.1985,0,1009.38,Overcast throughout the day.
2010-05-30 10:00:00.000 +0200,Mostly Cloudy,rain,22.06666667,22.06666667,0.69,4.7656,123,11.27,0,1013.68,Partly cloudy throughout the day.
2016-05-20 15:00:00.000 +0200,Mostly Cloudy,rain,21.25,21.25,0.45,19.9157,10,16.1,0,1014.85,Partly cloudy throughout the day.
2015-08-16 04:00:00.000 +0200,Partly Cloudy,rain,24.63888889,24.63888889,0.63,10.8836,288,13.9104,0,1007.58,Partly cloudy throughout the day.
2012-06-12 11:00:00.000 +0200,Mostly Cloudy,rain,24.50555556,24.50555556,0.64,16.7118,167,11.4471,0,1004.23,Partly cloudy throughout the day.
2013-05-30 10:00:00.000 +0200,Overcast,rain,17.57222222,17.57222222,0.97,16.1966,189,10.9802,0,999.53,Mostly cloudy throughout the day.
2015-04-30 07:00:00.000 +0200,Partly Cloudy,rain,6.072222222,4.4,0.92,8.05,90,4.5241,0,1020.01,Foggy until morning.
2009-05-28 14:00:00.000 +0200,Overcast,rain,13.85555556,13.85555556,0.91,16.9372,316,10.143,0,1022.57,Mostly cloudy throughout the day.
2006-03-15 00:00:00.000 +0100,Overcast,rain,0.4888888889,-2.922222222,0.85,10.8353,311,6.118,0,1020.39,Overcast until night.
2008-05-08 00:00:00.000 +0200,Partly Cloudy,rain,7.316666667,7.316666667,0.77,2.9302,270,16.1,0,1019.17,Partly cloudy starting in the morning.
2012-04-14 06:00:00.000 +0200,Light Rain,rain,9.1,6.977777778,0.94,13.7977,24,11.27,0,996.45,Light rain until morning.
2013-01-02 07:00:00.000 +0100,Foggy,snow,-4.888888889,-4.888888889,0.99,3.4132,170,0.2737,0,1021.14,Foggy until night.
2014-01-04 23:00:00.000 +0100,Breezy and Overcast,rain,7.661111111,3.511111111,0.72,30.4129,150,15.7297,0,1014.24,Mostly cloudy throughout the day.
2016-09-08 09:00:00.000 +0200,Partly Cloudy,rain,22.72777778,22.72777778,0.63,3.5742,39,16.0517,0,1017.43,Partly cloudy starting overnight.
2006-09-07 03:00:00.000 +0200,Partly Cloudy,rain,12.75555556,12.75555556,0.96,11.27,280,4.669,0,1019.73,Partly cloudy until night.
2016-12-20 12:00:00.000 +0100,Mostly Cloudy,rain,2.994444444,-0.5555555556,0.84,14.1197,192,7.6153,0,1020.26,Mostly cloudy throughout the day.
2015-06-17 16:00:00.000 +0200,Mostly Cloudy,rain,18.81666667,18.81666667,0.49,24.5525,321,15.8263,0,1015.87,Mostly cloudy throughout the day.
2015-11-13 02:00:00.000 +0100,Clear,rain,4.994444444,4.994444444,0.96,3.381,313,14.7315,0,1028.75,Foggy in the morning.
2012-04-19 07:00:00.000 +0200,Foggy,rain,5,3.138888889,0.93,8.05,190,1.449,0,999.9,Foggy until morning.
2015-05-29 10:00:00.000 +0200,Partly Cloudy,rain,17.22222222,17.22222222,0.54,10.8675,328,9.982,0,1017.49,Partly cloudy throughout the day.
2012-03-09 15:00:00.000 +0100,Partly Cloudy,rain,7.777777778,7.777777778,0.43,3.22,260,9.982,0,1034.8,Partly cloudy starting overnight continuing until night.
2014-11-11 12:00:00.000 +0100,Mostly Cloudy,rain,15.95,15.95,0.68,12.3487,128,8.05,0,1018.4,Mostly cloudy starting in the morning.
2006-04-17 08:00:00.000 +0200,Partly Cloudy,rain,13.53888889,13.53888889,0.75,11.8657,305,9.982,0,1013.23,Partly cloudy throughout the day.
2014-07-29 02:00:00.000 +0200,Mostly Cloudy,rain,18.83333333,18.83333333,0.91,10.7387,110,14.8764,0,1010.49,Mostly cloudy throughout the day.
2013-01-28 21:00:00.000 +0100,Foggy,rain,0.4611111111,-1.588888889,1,6.279,329,2.9785,0,1020.25,Foggy starting in the evening.
2007-01-30 04:00:00.000 +0100,Mostly Cloudy,rain,0.9444444444,-1.455555556,0.91,7.5026,258,14.9569,0,1019.3,Mostly cloudy until evening.
2007-12-10 16:00:00.000 +0100,Foggy,rain,6.016666667,4.005555556,0.94,9.4507,236,1.2719,0,1002.48,Foggy starting in the afternoon continuing until evening.
2013-07-19 14:00:00.000 +0200,Partly Cloudy,rain,30.82777778,30.25555556,0.37,4.669,320,11.4471,0,1016.87,Partly cloudy throughout the day.
2011-06-19 11:00:00.000 +0200,Mostly Cloudy,rain,15.2,15.2,0.86,18.6277,298,11.4471,0,1011.53,Mostly cloudy until night.
2009-04-26 16:00:00.000 +0200,Partly Cloudy,rain,17.77777778,17.77777778,0.33,24.15,160,9.982,0,1023.2,Partly cloudy starting in the afternoon.
2011-09-07 06:00:00.000 +0200,Foggy,rain,10.91111111,10.91111111,0.93,4.83,170,0.9821,0,1017.79,Mostly cloudy starting in the morning.
2016-06-26 07:00:00.000 +0200,Partly Cloudy,rain,24.77222222,24.77222222,0.74,4.0894,217,15.1823,0,1013.65,Partly cloudy overnight.
2010-07-02 15:00:00.000 +0200,Partly Cloudy,rain,28.91666667,29.65555556,0.51,16.583,351,10.0464,0,1015.51,Partly cloudy starting in the afternoon.
2006-08-19 07:00:00.000 +0200,Clear,rain,19.91666667,19.91666667,0.87,4.9588,210,9.982,0,1017.3,Partly cloudy starting in the afternoon continuing until night.
2014-10-03 06:00:00.000 +0200,Overcast,rain,13.84444444,13.84444444,1,4.9105,70,6.9874,0,1025.41,Mostly cloudy throughout the day.
2010-05-14 10:00:00.000 +0200,Partly Cloudy,rain,18.83888889,18.83888889,0.65,21.9926,230,11.27,0,1006.62,Partly cloudy starting in the morning.
2013-05-21 09:00:00.000 +0200,Mostly Cloudy,rain,16.27222222,16.27222222,0.61,11.2217,230,9.982,0,1016.05,Mostly cloudy throughout the day.
2015-04-24 03:00:00.000 +0200,Partly Cloudy,rain,7.305555556,7.305555556,0.68,3.1878,138,16.1,0,1016.38,Mostly cloudy throughout the day.
2007-11-28 05:00:00.000 +0100,Clear,snow,-2.127777778,-7.238888889,0.81,16.1161,291,9.982,0,1026.53,Partly cloudy in the afternoon.
2016-05-06 17:00:00.000 +0200,Partly Cloudy,rain,22.13333333,22.13333333,0.38,13.9587,46,15.5526,0,1015.26,Partly cloudy throughout the day.
2006-04-23 00:00:00.000 +0200,Clear,rain,10.55555556,10.55555556,0.95,6.0375,290,14.812,0,1015.83,Foggy in the morning.
2012-10-30 13:00:00.000 +0100,Partly Cloudy,rain,6.938888889,3.366666667,0.65,21.5257,267,11.4471,0,1012.7,Partly cloudy throughout the day.
2016-06-13 02:00:00.000 +0200,Overcast,rain,16.76111111,16.76111111,0.99,5.2325,323,14.973,0,1005.4,Mostly cloudy throughout the day.
2006-02-09 08:00:00.000 +0100,Foggy,snow,-2.133333333,-5.922222222,1,10.2718,349,1.61,0,1005.69,Foggy starting in the evening.
2012-04-09 10:00:00.000 +0200,Mostly Cloudy,rain,3.888888889,0.4777777778,0.48,14.49,10,11.27,0,1012.7,Mostly cloudy throughout the day.
2012-05-30 00:00:00.000 +0200,Clear,rain,11.11111111,11.11111111,0.93,3.22,190,9.982,0,0,Partly cloudy starting overnight continuing until night.
2013-02-21 08:00:00.000 +0100,Mostly Cloudy,snow,-1.183333333,-2.883333333,0.81,4.9427,339,9.982,0,1019.13,Mostly cloudy throughout the day.
2012-05-28 00:00:00.000 +0200,Partly Cloudy,null,11.08333333,11.08333333,0.76,6.1502,322,16.1,0,1014.63,Partly cloudy throughout the day.
2008-11-02 18:00:00.000 +0100,Mostly Cloudy,rain,14.88333333,14.88333333,0.83,4.9105,70,9.982,0,1019.9,Foggy in the morning.
2007-05-28 14:00:00.000 +0200,Partly Cloudy,rain,27.23333333,27.05555556,0.4,17.388,146,10.3523,0,996.79,Partly cloudy throughout the day.
2010-07-09 04:00:00.000 +0200,Clear,rain,13.17777778,13.17777778,1,3.1234,27,3.3649,0,1021.22,Partly cloudy starting in the morning continuing until night.
2010-12-04 21:00:00.000 +0100,Overcast,snow,-0.7388888889,-5.644444444,0.92,16.8245,309,5.9731,0,1020.96,Mostly cloudy until night.
2010-05-08 06:00:00.000 +0200,Mostly Cloudy,rain,12.48333333,12.48333333,0.96,4.5241,31,11.1251,0,1009.6,Mostly cloudy starting overnight continuing until night.
2007-10-13 22:00:00.000 +0200,Partly Cloudy,rain,6.211111111,4.022222222,0.53,10.4972,19,15.8263,0,1025.83,Partly cloudy starting in the morning.
2007-12-18 02:00:00.000 +0100,Overcast,snow,-3.333333333,-7.394444444,0.79,10.4006,29,14.9569,0,1038.9,Foggy starting in the evening.
2013-05-29 23:00:00.000 +0200,Overcast,rain,18.47777778,18.47777778,0.84,13.0249,200,15.3111,0,1001.73,Mostly cloudy throughout the day.
2012-12-06 19:00:00.000 +0100,Overcast,snow,-1.355555556,-1.355555556,0.99,4.1216,265,5.1359,0,1013.71,Foggy until morning.
2016-12-08 18:00:00.000 +0100,Mostly Cloudy,rain,2.955555556,0.1611111111,0.84,10.3201,169,8.4686,0,1019.09,Mostly cloudy throughout the day.
2009-05-25 13:00:00.000 +0200,Mostly Cloudy,rain,27.77777778,27.07777778,0.33,9.66,330,9.982,0,1017.6,Partly cloudy starting overnight.
2012-05-04 04:00:00.000 +0200,Mostly Cloudy,rain,14.44444444,14.44444444,0.93,6.44,120,15.134,0,1005.7,Partly cloudy throughout the day.
2015-01-16 11:00:00.000 +0100,Partly Cloudy,rain,7.15,3.605555556,0.66,21.735,160,15.134,0,1020.72,Partly cloudy until evening.
2006-12-18 07:00:00.000 +0100,Overcast,rain,1.161111111,-2.722222222,0.99,13.7011,21,3.4132,0,1024.24,Foggy starting overnight continuing until morning.
2006-04-02 01:00:00.000 +0200,Mostly Cloudy,rain,10.62222222,10.62222222,0.79,14.0231,160,15.8263,0,1015.41,Partly cloudy throughout the day.
2016-12-08 14:00:00.000 +0100,Mostly Cloudy,rain,4.838888889,1.761111111,0.82,13.7977,190,8.5169,0,1019.3,Mostly cloudy throughout the day.
2015-11-03 16:00:00.000 +0100,Mostly Cloudy,rain,10.02222222,10.02222222,0.61,1.5456,154,9.4668,0,1027.95,Foggy until morning.
2016-05-18 14:00:00.000 +0200,Mostly Cloudy,rain,16.42222222,16.42222222,0.49,10.0786,341,10.3523,0,1016.03,Mostly cloudy throughout the day.
2011-01-15 18:00:00.000 +0100,Partly Cloudy,rain,8.911111111,5.305555556,0.77,28.175,300,9.982,0,1022.6,Partly cloudy throughout the day and breezy in the evening.
2015-05-16 12:00:00.000 +0200,Overcast,rain,13.98333333,13.98333333,0.82,12.1716,339,10.2557,0,1021.02,Mostly cloudy throughout the day.
2007-03-06 12:00:00.000 +0100,Partly Cloudy,rain,12.82777778,12.82777778,0.45,11.6081,131,9.982,0,1026.73,Partly cloudy starting overnight continuing until afternoon.
2013-11-20 11:00:00.000 +0100,Partly Cloudy,rain,13.79444444,13.79444444,0.64,26.243,150,16.1,0,1004.72,Breezy overnight and mostly cloudy throughout the day.
2014-07-29 04:00:00.000 +0200,Mostly Cloudy,rain,18.8,18.8,0.9,3.22,110,9.8049,0,1010.3,Mostly cloudy throughout the day.
2011-10-05 23:00:00.000 +0200,Mostly Cloudy,rain,14.61111111,14.61111111,0.73,6.279,336,14.9569,0,1021.16,Partly cloudy starting in the morning.
2013-10-24 20:00:00.000 +0200,Partly Cloudy,rain,15.25,15.25,0.83,6.44,160,14.6188,0,1021.31,Partly cloudy throughout the day.
2011-07-31 17:00:00.000 +0200,Partly Cloudy,rain,20.27222222,20.27222222,0.67,15.2467,301,11.4471,0,1011.79,Partly cloudy until night.
2008-03-15 02:00:00.000 +0100,Overcast,rain,7.733333333,6.688888889,0.73,6.6815,273,15.8263,0,1012.68,Partly cloudy until evening.
2009-01-08 07:00:00.000 +0100,Overcast,snow,-4.911111111,-10.19444444,0.81,13.846,319,10.7065,0,1025.97,Mostly cloudy starting overnight continuing until morning.
2013-02-02 10:00:00.000 +0100,Mostly Cloudy,rain,7.138888889,2.955555556,0.87,28.7868,152,11.1573,0,993.96,Overcast throughout the day.
2009-08-08 16:00:00.000 +0200,Partly Cloudy,rain,27.77777778,26.98333333,0.31,17.71,0,9.982,0,1015.9,Partly cloudy starting in the morning continuing until evening.
2010-12-08 07:00:00.000 +0100,Mostly Cloudy,rain,9.905555556,8.327777778,0.87,11.2539,166,8.05,0,1008.9,Mostly cloudy throughout the day.
2010-05-17 21:00:00.000 +0200,Overcast,rain,8.888888889,5.744444444,0.83,22.5239,301,11.2056,0,1009.63,Overcast throughout the day and breezy starting overnight continuing until afternoon.
2013-12-10 12:00:00.000 +0100,Mostly Cloudy,rain,2.288888889,-2.316666667,0.54,19.8352,31,15.8263,0,1036.45,Mostly cloudy until night.
2016-05-03 05:00:00.000 +0200,Overcast,rain,12.01666667,12.01666667,0.85,15.617,10,15.1823,0,1010.03,Mostly cloudy throughout the day.
2016-06-01 17:00:00.000 +0200,Mostly Cloudy,rain,22.96111111,22.96111111,0.55,11.8818,120,10.5777,0,1012.59,Mostly cloudy throughout the day.
2014-08-20 00:00:00.000 +0200,Mostly Cloudy,rain,18.28888889,18.28888889,0.81,3.2039,171,16.1,0,1014.1,Mostly cloudy throughout the day.
2007-11-12 14:00:00.000 +0100,Partly Cloudy,rain,6.133333333,1.994444444,0.55,24.9711,280,11.27,0,1012.18,Mostly cloudy throughout the day and breezy overnight.
2009-01-25 08:00:00.000 +0100,Foggy,snow,-1.111111111,-6.761111111,1,20.93,40,0.161,0,998.4,Foggy starting overnight continuing until afternoon.
2015-06-25 22:00:00.000 +0200,Overcast,rain,14.42222222,14.42222222,0.87,6.1502,30,10.2557,0,1020.32,Mostly cloudy throughout the day.
2015-10-04 18:00:00.000 +0200,Mostly Cloudy,rain,20.06666667,20.06666667,0.57,4.8944,230,16.1,0,1018.1,Partly cloudy starting in the morning.
2006-10-11 12:00:00.000 +0200,Partly Cloudy,rain,19.97777778,19.97777778,0.49,15.1662,150,9.982,0,1022.91,Foggy in the morning.
2011-02-13 04:00:00.000 +0100,Partly Cloudy,snow,-4.5,-4.5,0.95,2.3828,234,9.982,0,1021.44,Mostly cloudy throughout the day.
2015-07-09 12:00:00.000 +0200,Mostly Cloudy,rain,19.92777778,19.92777778,0.69,19.8191,308,9.982,0,1015.34,Breezy overnight and mostly cloudy throughout the day.
2013-07-21 03:00:00.000 +0200,Partly Cloudy,rain,18.28888889,18.28888889,0.52,16.8245,20,15.8263,0,1017.29,Partly cloudy until evening.
2008-12-15 23:00:00.000 +0100,Mostly Cloudy,rain,5.488888889,2.094444444,0.8,16.8889,149,15.8746,0,1024.09,Mostly cloudy throughout the day.
2015-02-25 08:00:00.000 +0100,Foggy,rain,7.155555556,4.294444444,0.93,15.9551,320,3.059,0,1008.39,Foggy starting overnight continuing until morning.
2009-05-15 11:00:00.000 +0200,Mostly Cloudy,rain,23.85555556,23.85555556,0.47,10.7226,115,10.3684,0,1012.03,Mostly cloudy throughout the day.
2013-06-01 04:00:00.000 +0200,Mostly Cloudy,rain,10.43888889,10.43888889,0.96,6.2146,152,6.2951,0,1004.39,Mostly cloudy throughout the day.
2009-01-23 02:00:00.000 +0100,Foggy,rain,3.333333333,0.4055555556,0.96,11.27,30,3.059,0,1003.7,Foggy starting overnight continuing until night.
2011-04-21 13:00:00.000 +0200,Partly Cloudy,rain,22.8,22.8,0.32,9.5795,171,9.982,0,1019.15,Partly cloudy starting in the afternoon continuing until evening.
2012-03-30 05:00:00.000 +0200,Overcast,rain,8.855555556,5.566666667,0.61,24.0534,278,15.1501,0,1006.9,Mostly cloudy until evening and breezy starting in the morning continuing until afternoon.
2011-10-25 20:00:00.000 +0200,Mostly Cloudy,rain,10.13333333,10.13333333,0.71,21.3647,138,9.982,0,1020.79,Mostly cloudy until night.
2012-04-06 10:00:00.000 +0200,Mostly Cloudy,rain,15,15,0.67,25.76,50,9.982,0,1005.2,Mostly cloudy throughout the day.
2009-11-15 05:00:00.000 +0100,Mostly Cloudy,rain,12.22222222,12.22222222,0.72,17.71,230,9.982,0,1015.8,Mostly cloudy throughout the day.
2010-11-09 20:00:00.000 +0100,Breezy and Overcast,rain,13.7,13.7,0.84,33.0211,169,11.27,0,987.42,Mostly cloudy throughout the day and breezy in the evening.
2016-12-16 03:00:00.000 +0100,Mostly Cloudy,snow,-0.8666666667,-4.144444444,0.96,9.338,190,6.6815,0,1019.94,Mostly cloudy throughout the day.
2008-10-20 16:00:00.000 +0200,Partly Cloudy,rain,17.89444444,17.89444444,0.5,3.4454,147,9.982,0,1024.16,Foggy starting overnight continuing until morning.
2007-12-01 15:00:00.000 +0100,Partly Cloudy,rain,4.211111111,1.505555556,0.88,11.0446,153,4.2987,0,1016.32,Foggy starting in the afternoon.
2012-12-19 04:00:00.000 +0100,Overcast,rain,1.788888889,-0.08333333333,0.99,6.3595,284,8.855,0,1016.5,Foggy in the morning.
2007-05-04 14:00:00.000 +0200,Overcast,rain,20.16666667,20.16666667,0.52,14.2485,128,11.3988,0,1012.14,Overcast throughout the day.
2015-07-18 06:00:00.000 +0200,Partly Cloudy,rain,22.04444444,22.04444444,0.82,9.3541,60,14.812,0,1016.43,Partly cloudy until night.
2006-01-11 19:00:00.000 +0100,Clear,snow,-0.06666666667,-0.06666666667,0.87,4.7817,166,3.7835,0,1032.44,Foggy starting overnight continuing until morning.
2013-01-30 04:00:00.000 +0100,Overcast,rain,2.7,0.8388888889,0.89,6.7459,215,7.3255,0,1016.99,Mostly cloudy throughout the day.
2013-02-13 14:00:00.000 +0100,Overcast,rain,7.6,7.6,0.76,4.5885,252,9.9015,0,1015,Mostly cloudy until night.
2011-12-09 11:00:00.000 +0100,Mostly Cloudy,rain,5.055555556,1.094444444,0.64,20.4953,171,9.982,0,1021.82,Mostly cloudy until night.
2006-09-04 18:00:00.000 +0200,Partly Cloudy,rain,27.77777778,28.46111111,0.53,16.3254,310,9.982,0,0,Partly cloudy starting overnight continuing until night.
2008-08-22 14:00:00.000 +0200,Partly Cloudy,rain,32.86111111,31.51111111,0.28,7.1484,112,10.3523,0,1014.41,Partly cloudy starting in the afternoon continuing until evening.
2007-10-22 23:00:00.000 +0200,Overcast,rain,8.844444444,6.694444444,0.94,13.6045,44,9.1448,0,1008.29,Overcast throughout the day.
2008-06-28 11:00:00.000 +0200,Partly Cloudy,rain,26,26,0.45,15.778,340,12.4292,0,1019.74,Partly cloudy starting in the afternoon continuing until night.
2009-08-01 20:00:00.000 +0200,Mostly Cloudy,rain,29.02777778,28.68333333,0.41,8.8389,85,10.3684,0,1014.44,Partly cloudy until night.
2014-10-09 00:00:00.000 +0200,Overcast,rain,12.82777778,12.82777778,0.86,14.1358,160,16.0517,0,1020.33,Partly cloudy until evening.
2016-02-07 01:00:00.000 +0100,Partly Cloudy,rain,0.9833333333,-2.855555556,0.83,13.2664,141,15.1501,0,1025.38,Partly cloudy throughout the day.
2016-03-31 11:00:00.000 +0200,Partly Cloudy,rain,19.65555556,19.65555556,0.53,19.9157,224,15.3111,0,1016.93,Partly cloudy throughout the day.
