track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
6xEDixvjEi2ou3by2cmkvz,Lost,Chris Linton,44,5qDu2eNvrXDsN3UXNdLVUs,Lost,2019-12-13,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.58,0.438,9,-7.696,0,0.028,0.738,1.04E-06,0.189,0.225,93.003,196129
7wMq5n8mYSKlQIGECKUgTX,Hall of Fame,The Script,78,7JOCOjZTcLysDMkZGWlcIj,#3 Deluxe Version,2012-09-07,post teen pop,6rjxP7GQKoqqgoakzxl3PY,pop,post-teen pop,0.421,0.873,10,-4.343,1,0.0565,0.0653,0,0.123,0.63,84.803,202533
4GFOE4FOXH395LTx1Dc6DG,November Blue,オメガトライブ,19,0rKp7KsPDhyl7saBEKGxE4,First Finale,1985-12-11,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,0.628,0.801,9,-4.32,0,0.0403,0.056,0,0.102,0.906,139.3,273467
643PW82aBMUa1FiWi5VQY7,Babushka Boi,A$AP Rocky,77,3zOkSAbg9o7gQ3yXtZhx5v,Babushka Boi,2019-08-28,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.897,0.743,10,-5.446,0,0.222,0.304,4.44E-05,0.137,0.905,134.979,187105
6iACYlu0i0csBkEHcuq34H,Sever,Red,45,5gZ429A8A39tjws3mV57RR,Sever,2020-01-17,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.173,0.893,6,-5.53,0,0.163,2.11E-04,0.0214,0.102,0.36,84.985,242000
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,95,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088
7btm8gdGvpuRg3ElLZDbKw,Crazy,Alex McArtor,36,5xoxIx7oLd9i9uVE2MawHo,"Heart Talk, Vol. I",2019-10-18,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0.494,0.576,0,-7.77,1,0.0313,0.115,3.19E-04,0.0687,0.149,94.04,214127
5DcIkTnThkzh1fTnF6juFx,Keep It Comin',Keith Sweat,32,4IuPGE5gqsg1iTHhR3QfCF,Keep It Comin',1991,New Jack Swing/ R&B Hits: 1987 - 2002,4sji14lrB5bgcr51lPALYH,r&b,new jack swing,0.667,0.899,11,-7.084,0,0.0809,0.0371,4.12E-06,0.541,0.738,101.477,246373
1vNoA9F5ASnlBISFekDmg3,Zombie,Bad Wolves,72,768Mgdrb3yUmNJ4HW4IJOL,Zombie,2018-01-19,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.448,0.826,2,-3.244,0,0.0319,0.00756,0,0.117,0.19,77.093,254805
4q7HqgwzTAK332xEbzuBVm,Sex On The Beach - Original Mix,T-Spoon,3,0AqYdbMMsucUfiXV9mCp8O,Sex on the beach,2008-11-15,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.731,0.745,5,-7.611,1,0.0269,0.147,0,0.166,0.969,99.989,237293
265Anh9hGoozFigjUVLUeD,New Shoes,Paolo Nutini,65,6L2FiSnFMisCgbhbag4KTl,These Streets,2007-01-30,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,rock,album rock,0.748,0.735,8,-8.692,1,0.0903,0.47,1.09E-05,0.0851,0.854,150.04,203653
5fk4RgzDGqXlT03bGSyHGQ,Dynamite - Original Mix,Hot Light,49,4zj9lhZFLh71Ixws2Gh1AS,Dynamite,2016-10-26,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.84,0.692,6,-6.007,1,0.0578,0.00769,0.367,0.142,0.336,120.017,378000
5nAiSK9L3OG1v3HEgZmnoz,Te Conozco,Ricardo Arjona,57,6GAL5gNwSJKlpl2ozzdNb9,Sólo Para Mujeres,2013-01-21,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,0.531,0.592,10,-7.134,1,0.0396,0.126,0,0.585,0.312,150.043,246440
7FrJV8tydWEv1Mxu2mIQrm,Beautiful,Snoop Dogg,60,7F9hfZKh6WLOKME4LwCPZI,Paid Tha Cost To Be Da Bo$$,2002-01-01,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.907,0.695,11,-6.268,0,0.135,0.246,0,0.0808,0.961,101.007,298307
5hSMjPTfQ4mUObJhQqj2UB,Dear to Me,Electric Guest,51,38TessTymDbaYtY3A6bm3b,Plural,2017-03-31,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.731,0.563,1,-7.62,1,0.0381,0.0551,0.0605,0.0571,0.611,117.7,241480
5Sr8QyyeNzeYHZ9yQ9Y9ZV,More Than A Feeling,Boston,3,5D04lei6GiIGCrxbKuwb7j,BOSTON,1976,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,0.42,0.667,7,-8.955,1,0.0274,0.00373,6.08E-05,0.0377,0.335,108.847,285493
6nxQdXa1uAL0rY72wPZu89,Love Me Now,John Legend,67,7xMjYDrgPLp1ReFGAOyS1O,DARKNESS AND LIGHT,2016-12-02,Latin/Hip Hop/Dancehall/Soca,2rg9LCyvaMQvnCE2hVndpR,latin,latin hip hop,0.488,0.762,8,-3.842,1,0.0865,0.591,0,0.0763,0.709,123.889,210293
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Alicia Keys,78,6TqRKHLjDu5QZuC8u5Woij,The Diary Of Alicia Keys,2003-12-02,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.609,0.445,7,-9.129,1,0.106,0.603,6.77E-06,0.104,0.166,118.393,228707
6Kynli1iHBqJRWUCohcV9h,Kaam 25 - Sacred Games,DIVINE,61,22kgtYXKwgjccIu3kxC75m,Kaam 25 (Sacred Games),2018-06-22,RAP 91,37i9dQZF1DX1ct2TQrAvRf,rap,hip hop,0.484,0.948,1,-4.296,0,0.451,0.0473,0,0.0565,0.686,125.645,149525
1rav6gpyMEfZQrMdaVs1sx,Dooriyan,Dino James,61,13BciaZH6i53mdi2EdORkz,Dooriyan,2019-12-06,RAP 91,37i9dQZF1DX1ct2TQrAvRf,rap,hip hop,0.613,0.48,9,-10.079,1,0.186,0.563,0,0.104,0.212,184.006,215217
1mxaJVle5gMi28Bjpfuwt8,With You,Foxa,42,52yEXPgpobOrEZHftGHaB2,With You,2019-10-25,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.673,0.856,0,-6.219,1,0.255,0.0409,0,0.458,0.453,123.076,181707
2VmyLy2HQlkevZYboXHM5O,If You Tolerate This Your Children Will Be Next,Manic Street Preachers,61,3gUL89r4nMGlkjRdfiZfZW,This Is My Truth Tell Me Yours,1998-09-14,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.222,0.81,0,-6.189,1,0.0399,1.88E-04,0.0181,0.084,0.266,96.302,290960
7m9j9N42SLMCuALFwC6tD4,Someone I Used To Know - Kue Radio Remix,Zac Brown Band,49,0g6oFlATRz4u6T2M5yXLS2,Someone I Used To Know (The Remixes),2019-10-18,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.636,0.866,6,-2.922,0,0.264,0.0307,0,0.0912,0.614,125.897,251429
71lboXdN743zXxlfrsOSC1,Blackfield,Blackfield,41,1vGWuadw2XqAxrngFtlUUV,Blackfield,2004-01-02,Progressive Rock / Metal - Rock /Metal  Progresivo,7GhTpb4eOp6403Bmgqz3db,rock,album rock,0.409,0.739,11,-5.515,0,0.0287,4.59E-04,9.92E-04,0.177,0.111,81.923,246960
2DtYTsG1U625KM0TS59c0F,Unter der Brücke,Olexesh,12,1ck1hyJmy7EfgoiOJouFMP,Nu Eta Da,2014-03-07,GANGSTA Rap,5GA8GDo7RQC3JEanT81B3g,rap,gangster rap,0.632,0.882,7,-5.686,1,0.554,0.287,0,0.107,0.619,108.377,235047
0UZhP6BBkksOGmJ3hAABRD,The Deep End,Crossfade,44,1namjaJZ23ozXXB7X2d4hy,Crossfade,2004-04-13,Hard Rock Workout,3YouF0u7waJnolytf9JCXf,rock,hard rock,0.434,0.877,11,-4.943,1,0.0892,6.22E-04,4.48E-05,0.209,0.508,169.977,203600
3QCi7tzTX5RhlR9BI3CbMU,Forever on Your Side (feat. Kina Grannis),Imaginary Future,33,0fYwtCHdnNkjW9XzRrDJsB,Sunlight,2015-03-24,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.699,0.498,9,-7.72,1,0.0359,0.00462,1.90E-04,0.312,0.359,115.983,242627
4QmX6NWDXToguEWGirkAA5,Alright,NLSN,46,64SR9PCNseFfI0nQhAJGOI,Alright,2019-04-19,Tropical House 2020,2oivDYqm1dQK4KbwVJTaf6,latin,tropical,0.749,0.734,7,-6.104,1,0.145,0.171,0,0.18,0.693,112.054,169821
5ZI0tKsFY0SD8rZO5qT7bo,Ita,Dyne Side,38,6Kv5j1YlFNEwQsKziFTDUG,Ita,2018-07-27,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.432,0.882,10,-2.692,1,0.0369,1.17E-04,9.71E-06,0.23,0.276,176.127,246750
39ebdsdmxmnX8NmL6ya2es,Fast,Salty Dog,30,4910t2DpHO9RQd2XctS8wT,"Welcome To Zamrock! How Zambia's Liberation Led To a Rock Revolution, Vol. 1 (1972-1977)",2017-05-19,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0.584,0.916,4,-5.903,0,0.0339,0.00252,0.168,0.276,0.717,125.814,289387
53CNDHcrOI23OATSulqwJz,Deeper Love,Covenants,32,6ZhqPgy1NLqC8hRlGV0d1Z,Deeper Love,2020-01-10,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,0.666,0.8,6,-5.454,0,0.0659,0.00562,7.64E-05,0.381,0.868,121.955,146557
7guegNxwAH0uZsQx7i69Iw,Jah No Partial - Yellow Claw & Yung Felix Remix,Major Lazer,38,1nrVGGwTzWdr6HSPuMnUVr,All Trap Music 2,2013-11-17,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.562,0.723,6,-8.922,0,0.0335,0.00145,0.45,0.271,0.484,145.031,190380
2A1n78YHtXy9o0bGizDbyy,Мама,Basta,41,0YqrTsXcJlm2njhheoWNNn,Баста 1,2006,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.564,0.563,9,-9.33,0,0.255,0.506,0,0.113,0.392,176.209,236613
4Eap0FiMiGB2gqjk1D4cXo,Don't Mess With My Man,Lucy Pearl,3,2RXWDBybggTGmdqFyYdRfZ,Lucy Pearl,2000,R&B 80's/90's/00's,2Ey63yNQeC9Yto7JwX9BGJ,r&b,new jack swing,0.906,0.647,6,-5.197,0,0.11,0.104,1.31E-04,0.0752,0.848,106.031,217667
4HTljKa4yPq5uIYFJa3a9N,Too Fragile,CIRRRCLE,27,69PRBVnwYN5A6pHA6njDu5,Too Fragile,2019-02-20,Best of 2019 Dance Pop: Japan,37i9dQZF1DXdOtZGKonFlM,pop,dance pop,0.771,0.726,3,-5.942,1,0.129,0.067,0,0.39,0.627,110.981,156682
3W1iDAW7PVwlMC2zJIKF0k,Gypsy Road,Cinderella,4,0DGiVv0CmN2elcLYSeiXPm,Long Cold Winter,1988,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,rock,hard rock,0.523,0.88,9,-9.019,1,0.0402,0.00961,8.28E-04,0.329,0.553,132.426,235733
1SGpOusZOaKgoyicqZv5MW,Mi primer millon,Bacilos,56,5WGN7m5BK95GiuafTCL3JQ,Grandes Exitos,2006-05-23,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,0.745,0.924,5,-3.898,1,0.0355,0.201,5.01E-05,0.121,0.909,103.033,237387
6JI5wNWYdBw68GZjOMmgK5,Put It On,Big L,61,7xvBUHu5jJ7X0wdRHudLFD,Lifestylez Ov Da Poor & Dangerous,1995-03-28,90s Hiphop / Gangsta Rap,5yGuoOwRQF3o8NVRRlvCj7,rap,gangster rap,0.711,0.62,11,-10.174,0,0.212,0.0175,0,0.134,0.805,179.817,217627
4WE4eBwnlMvt9LvylnfcSu,The Beauty Shop,Omar Cunningham,32,1O72Hiw6PRJiP6u0tQmkTH,Time Served,2008-01-01,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.581,0.494,1,-10.121,0,0.223,0.113,0,0.302,0.614,155.091,288667
03j7YmO2dZ8nEY5N5131hz,Bury Me,View,45,5ko2Ij25gEbyIgNMkm6HHp,Bury Me,2019-11-15,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.581,0.577,10,-7.8,1,0.0374,0.0361,4.81E-05,0.246,0.15,89.517,201536
2MwCQtdvtZGbW2Iu92FfFv,Shoot to Thrill,Halestorm,46,2uCehLMuLbXVqEklFZzfZA,ReAniMate 2.0: The CoVeRs eP,2013-10-15,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.654,0.919,2,-4.437,1,0.0563,0.00183,0.0567,0.203,0.524,140.007,307160
1rs1Ne4fPePTvpEmb7xtjk,Change My Mind,Lucie Silvas,21,1VVaCcDi6CDJ86XpyGVUQ0,E.G.O.,2018-08-24,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,0.317,0.41,0,-9.815,1,0.0367,0.159,2.27E-04,0.108,0.148,137.088,251133
6qLkMLUIkdtX34gHF9sPFL,After Hours,M-22,68,1LD7wfM8EYjricnmu1EpWQ,After Hours,2019-06-14,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.748,0.84,11,-4.537,0,0.054,0.0225,5.41E-06,0.139,0.68,123.974,164976
7i1nzuzVU0y6XzGdVMJDoI,Been There Done That,Dr. Dre,39,65iIvuaOUH25KGUwpYNYgh,Dr. Dre Presents... The Aftermath,1996-01-01,90's Gangster Rap,1g3APxk2mLVNU2TuHCPli0,rap,gangster rap,0.494,0.724,6,-3.918,0,0.329,0.00589,0,0.0344,0.534,86.24,310440
3hqwWUExarTAm9v1Nei0uU,Loudmouth,Cailin Russo,37,5NQ1bGuhdZtluBBgAKFFC0,House with a Pool,2018-07-13,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.68,0.706,0,-5.649,1,0.0581,0.0104,1.51E-05,0.586,0.703,101.03,242200
3MODES4TNtygekLl146Dxd,Ramble On - 1990 Remaster,Led Zeppelin,70,70lQYZtypdCALtFVlQAcvx,Led Zeppelin II,1969-10-22,House Of The Rising Sun,1bMYfBHYBCRHY5LGkjlpSy,rock,album rock,0.468,0.607,9,-11.367,1,0.0336,0.072,8.52E-04,0.225,0.886,98.429,263333
7lxunsaDjpbHFvVs9Db0O7,Jupiter - Radio Edit,East & Young,30,0CyUzhCenwscQJEwcP70hX,Jupiter (Radio Edit),2014-02-28,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.601,0.935,6,-3.96,1,0.0468,5.24E-04,0.848,0.111,0.112,126.025,212381
2NwDFXgDujx1ipYaKsyXn5,Thunder - Radio Edit,W&W,19,1FpfNAEADDz1sFVJBdbZG0,"A State Of Trance 600 - Madison Square Garden, New York City (Highlights)",2013-08-02,♥ EDM LOVE 2020,6jI1gFr6ANFtT8MmTvA2Ux,edm,progressive electro house,0.629,0.886,7,-3.661,0,0.0589,0.00484,0.814,0.1,0.18,128.003,170625
2CPturRUlpvirYr7VpkXCV,It Ain't Hard to Tell,Nas,59,3kEtdS2pH6hKcMU9Wioob1,Illmatic,1994-04-19,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,rap,gangster rap,0.69,0.729,11,-5.819,0,0.221,1.70E-05,0.0431,0.152,0.357,91.376,202107
0uuw5iDAOlc0lr6Bco629e,Tres Gotas De Agua Bendita,Gloria Estefan,39,0FLIEL0LI4A6lIYqRekRWH,La Reina Y Sus Amigos,2009-11-16,This Is Gloria Estefan,37i9dQZF1DXarsfY89zXC6,latin,latin pop,0.778,0.793,0,-4.013,1,0.0482,0.0936,0,0.0508,0.888,110.127,255747
7zQe325f5BShZv7uuStrH1,Rollin,Jøase,29,2Gu9RQkyOvudov2JOTEdAv,Rollin,2020-01-07,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,0.628,0.841,4,-6.743,0,0.0403,0.0651,0.581,0.0858,0.78,128.011,196313
17lu4tymfnhmcIDlzBbtAb,For Those About to Rock (We Salute You),AC/DC,58,7DUvURQ0wfA1kgG8j99frR,For Those About to Rock (We Salute You),1981-11-23,Supernatural Classic Rock,6oghIlByD49KFGNmNU8GSH,rock,classic rock,0.371,0.917,4,-5.724,1,0.102,3.67E-04,0.422,0.49,0.477,133.553,344240
5m53JNox7zkJDMfoeLEa8D,Tenement Funster - Remastered 2011,Queen,33,5SBHID8qGG3x52zgoh2ilz,Sheer Heart Attack (2011 Remaster),1974-11-08,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,0.416,0.69,4,-7.362,0,0.0337,0.0581,3.72E-04,0.345,0.529,84.619,166853
0NARBuJGsvbPl2oVTba4ao,Dark Poetry,SGD Vedoe,39,1PV1NCHN1DW1wG8Nhz3UU3,Dark Poetry,2019-08-30,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.658,0.558,5,-7.756,0,0.322,0.258,0,0.116,0.3,153.34,128705
4jmfX9D0GoHnkSGDwPN7HB,The Hills - RL Grime Remix,The Weeknd,0,2A7d4WOv1L9Nv3zQTKXkQ5,The Hills (RL Grime Remix),2015-11-06,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.524,0.904,0,-2.614,0,0.0544,0.103,0.201,0.165,0.413,139.976,271067
0ZtvwVeDVPzdCJyYH0ALen,Come To Me,ÄTNA,53,68CEu6OyPrTY6YsHxr6jnF,Come To Me,2019-12-06,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,0.242,0.774,5,-5.156,1,0.0421,5.62E-05,5.76E-05,0.0821,0.197,186.045,170400
4q3t9aqaNe79qtLb8mYxzz,8 Minutes to Sunrise,Common,15,7rxBmOWHwXL2Nhl8lcgVKm,Jill Scott Collaborations,2007-01-30,Neo Soul,2YPP7fiYu5pIcp2yyHvw4A,r&b,neo soul,0.81,0.756,6,-5.024,0,0.367,0.0114,0,0.148,0.572,88.087,265920
4Kt9ktbH1rLPGSfc8YXpfr,Counterlight,1986 Omega Tribe,25,2D0ZslksGmdeDPrMXzZ0XX,Crystal Night,1987-02-04,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.717,0.725,4,-13.575,0,0.0295,0.382,0.228,0.332,0.984,132.014,291000
2N7Qm7YdgvWlg8ZoxLkOND,Never Be The Same,Tritonal,57,7vII1vHdNWjz8lX04nZdyO,Never Be The Same,2019-09-27,"Festival Music 2019 - Warm Up Music (EDM, Big Room & Progressive House)",73uj4YmsC7SJ6SbUMTvf07,edm,progressive electro house,0.504,0.87,4,-4.828,1,0.0449,0.0164,0,0.125,0.276,127.997,264375
3F1TIgyzrfdU4dF8c4C75U,Horizon,Seven Lions,55,5aM6uSFMlOBFaLMeg9K9cI,Horizon,2018-05-18,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.379,0.756,10,-5.379,0,0.106,0.019,1.78E-04,0.186,0.116,169.979,271059
4bID7c3Y5FmaIOEhVsE8xi,One in a Million,The Romantics,28,7BviSZkrTpNBYVkvmXr5r4,Super Hits,1998,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.604,0.894,9,-5.937,1,0.0583,0.00429,0,0.158,0.953,133.224,220200
1KcqsSiBUEuOfbUfKoEAe1,Hot Steppa - Original Edit,Mike Hawkins,7,47OI2E1EVs6KvNc56JhvFl,Hot Steppa,2013-12-02,Gym (Melbourne Bounce/Progressive House),5BqOZpVEqRDfZScvW1QUyA,edm,progressive electro house,0.644,0.785,1,-12.649,1,0.053,0.013,0.945,0.415,0.347,130.048,170547
3gVaOBlP4CaRqfUttZ4Avd,Oh My Darling Don't Cry,Run The Jewels,1,2lPYlP4eumsjz6LBG8GCbG,Run the Jewels 2,2014-10-24,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.525,0.589,1,-7.125,1,0.296,0.0172,4.35E-06,0.485,0.323,104.608,204840
6Y4PDQv4XjYjHLeLmvyOt0,Si Te Vas,Sech,88,2S6p0g6YzG3609Ty45i5Cq,Si Te Vas,2019-09-26,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.732,0.644,0,-4.124,1,0.132,0.0934,4.54E-06,0.143,0.554,174.1,204907
2J3jxgfp6GWoBsMPIa20oC,Gan-Ga,Bryant Myers,74,2SiqV96Sb1722dVP4TEDIY,Gan-Ga,2019-07-26,Trapperz,37i9dQZF1DWUmxBdWX3Pp4,rap,trap,0.856,0.523,6,-7.5,0,0.419,0.228,0,0.0895,0.378,89.912,194700
5ug4vqGZ3eisGhY1IsziNX,Best Part of Me (feat. YEBBA),Ed Sheeran,74,6Z5DhADmyybfKNdymaPLjB,Best Part of Me (feat. YEBBA),2019-07-05,Urban contemporary,0qOJuaqHeg4u1i6gjPKnxE,r&b,urban contemporary,0.565,0.242,2,-8.367,1,0.0318,0.762,9.30E-06,0.285,0.237,81.657,243267
2vJIpJnJk1UILrjEXFnKfZ,Hokus Pokus,Olexesh,19,1ck1hyJmy7EfgoiOJouFMP,Nu Eta Da,2014-03-07,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.555,0.801,1,-5.207,1,0.495,0.0423,0,0.291,0.343,116.905,252823
1yrZp8B0mLT18RuZccaDBJ,Perspective,Barnes Blvd.,62,7qdepmAALqX7taS6nMz8v5,Chillhop Daydreams,2018-08-08,Lo-Fi Beats,37i9dQZF1DWWQRwui0ExPn,rap,hip hop,0.476,0.135,10,-20.104,1,0.0962,0.906,0.67,0.121,0.157,114.822,100250
4zQxhaMV9hNuDX1PBNQmMA,Call Me The Breeze,Lynyrd Skynyrd,0,6TBwXfQCeLoVIOW53dNLqz,The Complete Collection,2008-01-01,Southern Rock/Classic Rock,0QUlq0LMDVXSBtbyYLTyZh,rock,classic rock,0.237,0.698,2,-7.698,1,0.0465,7.26E-04,0.199,0.116,0.794,186.093,307360
2cYnZNzFRFK0H7vSNxPsUq,Ella Quiere Beber - Remix,Anuel AA,18,6lNu03TCXIXoalIH2r65Xm,Ella Quiere Beber (Remix),2018-11-02,Reggaeton 2020 😍 🔥,03sDEv7FN58Mb9CJOs1Tgn,latin,reggaeton,0.751,0.665,8,-3.083,1,0.124,0.265,0,0.0515,0.698,95.239,219357
2XRqhe4lmCQVaUWawR5wRo,Rica y Apretadita (feat. Anayka),El General,60,3WjM6QkoJqU2VsVMfI05xJ,Originales,1991,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.846,0.85,6,-5.707,1,0.0509,0.162,0,0.355,0.816,115.341,261867
0Bd3oaSitY4a57zlwV9sG6,Notorious Thugs,The Notorious B.I.G.,3,2sRdk7s8ObFBEn3ZoPmE5r,Life After Death (Deluxe Version),1997-03-04,90's Gangster Rap,1g3APxk2mLVNU2TuHCPli0,rap,gangster rap,0.755,0.738,11,-6.792,0,0.152,0.162,1.98E-05,0.173,0.744,154.788,367960
2O9S5fAYQqHUBP4cG7NHst,Blue Sky - Michael Brun Remix,Feenixpawl,0,3L66qGNvOqaJ8JXhds7St7,Blue Sky (Michael Brun Remix),2015-07-17,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.691,0.754,11,-5.873,1,0.0365,0.0691,0.0745,0.0792,0.466,127.991,277804
5A1w94uzc1kO1Zhe8WWxC3,Right Back,Khalid,70,6KT8x5oqZJl9CcnM66hddo,Free Spirit,2019-04-05,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin hip hop,0.789,0.427,5,-9.918,0,0.308,0.0649,3.62E-05,0.171,0.605,97.032,215227
3aozFlnbP7zhcJKi9O0FUz,"TRAP.N.EXPORT (feat. Duki, Ysy A & Neo Pistea)",Modo Diablo,61,7d8xXvHfxeYeAVUb6rSMxB,"TRAP.N.EXPORT (feat. Duki, Ysy A & Neo Pistea)",2019-02-08,Trapperz Argentina,37i9dQZF1DWXrVH01e3PIE,rap,trap,0.82,0.741,2,-9.159,1,0.122,0.0902,0,0.135,0.429,127.967,229415
2BF1X5nkYYSb0AUTRaGkDm,Forbidden Voices,Martin Garrix,5,26oYqQO1MNxFLMfPttGRSS,Forbidden Voices,2015-02-23,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.534,0.711,10,-5.927,0,0.0368,0.05,0.0031,0.135,0.3,128.102,230635
0jicrrstuAzf6GLIUdwAQk,Loco,Jowell & Randy,53,6JUteqYW61MphFHmJe5AAU,El Momento,2010-01-01,Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖,2kY6lVc5EcVfI5WNKmPQQG,latin,latin pop,0.76,0.771,9,-8.91,0,0.0959,0.0111,2.15E-05,0.566,0.75,114.919,231107
0Ed7MeXx64f6OcIuoTRCg1,Xxplosive,Dr. Dre,64,7q2B4M5EiBkqrlsNW8lB7N,2001,1999-11-16,90s Hiphop / Gangsta Rap,5yGuoOwRQF3o8NVRRlvCj7,rap,gangster rap,0.765,0.88,1,-4.361,1,0.116,0.176,1.00E-05,0.139,0.929,168.96,215200
4yyxbJNaRN3OpvCnjubBN7,Run For Your Life - Attom Chill Remix,Mako,38,5rMUVMhaXB2obaFi3NCL51,Run For Your Life (Attom Chill Remix),2017-02-27,Tropical House Run 190 BPM,37i9dQZF1DWSTc9FdySHtz,latin,tropical,0.644,0.696,11,-6.674,1,0.0293,0.519,0.00408,0.129,0.241,96.981,204124
